ncessch,zip,locale,title1_status,total_n,fr_lnch_n,red_lnch_n,pupil_tch_ratio,ipr_est,st_schid,lea_cwiftest,fr_lnch_prop,red_lnch_prop,enrl_grd,percent_level_4,percent_level_3,percent_level_2,percent_level_1,wealth_prop,mid_prop,pov_prop,bachelors_pct,high_school,no_diploma_pct,high_ed
411052000997,97233,11-City: Large,5-Eligible for Title I SWP provides SWP program,485,418,19,16.51,210,943,1,0.8618556701030928,0.03917525773195876,5,7.1,14.3,26.2,52.4,0.0044589774078478,0.3590963139120095,0.3097502972651605,8.8,30.3,13.2,3
410394001028,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,980,1,0.6407506702412868,0.13404825737265416,6,18.4,35.6,23.8,22.2,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410394001028,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,980,1,0.6407506702412868,0.13404825737265416,7,14,34.7,22.5,28.8,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410394001028,97236,11-City: Large,5-Eligible for Title I SWP provides SWP program,746,478,100,19.33,211,980,1,0.6407506702412868,0.13404825737265416,8,20.3,33,26.9,19.8,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410591000457,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,435,0.836,0.5064935064935064,0.0735930735930736,3,25,31.9,25,18.1,0.10329341317365269,0.18263473053892215,0.22604790419161677,10.8,32.3,8.6,6.9
410591000457,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,435,0.836,0.5064935064935064,0.0735930735930736,4,27.6,21.8,24.1,26.4,0.10329341317365269,0.18263473053892215,0.22604790419161677,10.8,32.3,8.6,6.9
410591000457,97527,13-City: Small,5-Eligible for Title I SWP provides SWP program,462,234,34,21,341,435,0.836,0.5064935064935064,0.0735930735930736,5,22.1,41.9,16.3,19.8,0.10329341317365269,0.18263473053892215,0.22604790419161677,10.8,32.3,8.6,6.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,3,33.3,26.7,33.3,6.7,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,4,26.1,26.1,21.7,26.1,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,5,27.6,34.5,10.3,27.6,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,6,26.9,30.8,23.1,19.2,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,7,34.5,51.7,13.8,0,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
410933001725,97045,21-Suburb: Large,6-Not eligible for either TAS or SWP,376,NA,NA,14.56,301,4585,0.972,NA,NA,8,15.8,52.6,18.4,13.2,0.0672463768115942,0.18492753623188407,0.15285024154589372,16.9,28.9,5.6,7.9
411004001652,97211,11-City: Large,6-Not eligible for either TAS or SWP,197,102,10,8.76,352,4507,0.999,0.5177664974619289,0.050761421319796954,NA,NA,NA,NA,NA,0.09978768577494693,0.2105449398443029,0.20417551309271054,32.5,16.4,4.2,21.1
410192001239,97078,21-Suburb: Large,6-Not eligible for either TAS or SWP,1858,923,271,20.48,321,1186,1.051,0.4967707212055974,0.1458557588805167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,3,12.1,21.6,21.6,44.8,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,4,11,28.3,30.7,29.9,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,5,12.1,31.1,18.2,38.6,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,6,27.9,41,21.3,9.8,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,7,23.3,51.7,6.7,18.3,NA,NA,NA,NA,NA,NA,NA
410192001204,97078,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,930,616,121,18.95,253,1153,1.051,0.6623655913978495,0.13010752688172042,8,12.7,60,20,7.3,NA,NA,NA,NA,NA,NA,NA
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,3,NA,NA,NA,NA,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,4,13.3,6.7,13.3,66.7,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,5,0,46.2,23.1,30.8,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,6,0,15.4,23.1,61.5,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,7,7.7,30.8,23.1,38.5,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410120000019,97324,42-Rural: Distant,2-Eligible for Title I TAS provides TAS program,226,100,21,16.14,217,17,0.874,0.4424778761061947,0.09292035398230089,8,8.3,0,25,66.7,0,0.23170731707317074,0.2804878048780488,11.9,29.5,12.6,10.3
410198000607,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,1324,0.917,0.11976047904191617,0.05389221556886228,3,18.5,33.3,22.2,25.9,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198000607,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,1324,0.917,0.11976047904191617,0.05389221556886228,4,26.7,26.7,16.7,30,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410198000607,97701,13-City: Small,6-Not eligible for either TAS or SWP,167,20,9,22.06,288,1324,0.917,0.11976047904191617,0.05389221556886228,5,32,48,12,8,0.10386419477328568,0.19968729059638152,0.16774625865534956,24.3,18.9,4.1,16.3
410123001260,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,1208,0.955,0.3701492537313433,0.07761194029850746,3,20,28.9,26.7,24.4,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001260,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,1208,0.955,0.3701492537313433,0.07761194029850746,4,14,26,32,28,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001260,97101,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,335,124,26,17.56,246,1208,0.955,0.3701492537313433,0.07761194029850746,5,15.9,36.2,24.6,23.2,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001263,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,257,84,22,16.04,246,1210,0.955,0.32684824902723736,0.08560311284046693,NA,NA,NA,NA,NA,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001320,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,1209,0.955,0.36231884057971014,0.0821256038647343,6,25,31.6,36.8,6.6,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001320,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,1209,0.955,0.36231884057971014,0.0821256038647343,7,7.1,37.5,17.9,37.5,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410123001320,97101,42-Rural: Distant,6-Not eligible for either TAS or SWP,207,75,17,19.45,245,1209,0.955,0.36231884057971014,0.0821256038647343,8,12.3,26.3,22.8,38.6,0.056910569105691054,0.21680216802168023,0.17073170731707318,11.6,33.1,5.3,7.2
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,3,30.8,15.4,30.8,23.1,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,4,33.3,33.3,25,8.3,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,5,8.3,16.7,8.3,66.7,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,6,NA,NA,NA,NA,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,7,NA,NA,NA,NA,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410135000753,97914,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,91,59,15,11.38,175,705,0.891,0.6483516483516484,0.16483516483516483,8,16.7,25,58.3,0,0.0898295020782085,0.2280091610823649,0.2010348630078887,7.2,30.1,10.7,4.4
410872001291,97132,31-Town: Fringe,6-Not eligible for either TAS or SWP,458,90,13,22.31,354,1335,0.972,0.1965065502183406,0.028384279475982533,3,49.2,23.1,16.9,10.8,0.06941907197661673,0.20168067226890757,0.16331750091340885,18.9,27.2,5.8,11.5
410872001291,97132,31-Town: Fringe,6-Not eligible for either TAS or SWP,458,90,13,22.31,354,1335,0.972,0.1965065502183406,0.028384279475982533,4,38.6,34.3,10,17.1,0.06941907197661673,0.20168067226890757,0.16331750091340885,18.9,27.2,5.8,11.5
410872001291,97132,31-Town: Fringe,6-Not eligible for either TAS or SWP,458,90,13,22.31,354,1335,0.972,0.1965065502183406,0.028384279475982533,5,31.5,42.7,15.7,10.1,0.06941907197661673,0.20168067226890757,0.16331750091340885,18.9,27.2,5.8,11.5
410378000624,97402,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,120,48,6,14.34,243,589,0.88,0.4,0.05,3,38.5,30.8,23.1,7.7,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410378000624,97402,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,120,48,6,14.34,243,589,0.88,0.4,0.05,4,33.3,16.7,33.3,16.7,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410378000624,97402,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,120,48,6,14.34,243,589,0.88,0.4,0.05,5,21.1,21.1,26.3,31.6,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410378000624,97402,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,120,48,6,14.34,243,589,0.88,0.4,0.05,6,0,35.7,42.9,21.4,0.020972574325881538,0.3060613044480295,0.2867020050702927,14.5,25.4,7.1,7.3
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,3,NA,NA,NA,NA,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,4,46.7,26.7,13.3,13.3,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,5,23.1,46.2,15.4,15.4,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,6,7.7,69.2,15.4,7.7,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,7,0,46.2,30.8,23.1,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
410690000422,97530,42-Rural: Distant,5-Eligible for Title I SWP provides SWP program,99,56,3,19.22,244,402,0.836,0.5656565656565656,0.030303030303030304,8,NA,NA,NA,NA,0,0.25925925925925924,0.48148148148148145,18.4,22.4,3.6,18.8
411129000679,97140,21-Suburb: Large,6-Not eligible for either TAS or SWP,583,57,15,23.09,422,1334,1.046,0.09777015437392796,0.025728987993138937,3,44.3,28.3,25.5,1.9,0.16803760282021152,0.12534273403838622,0.09753231492361927,29.9,17.2,3.3,16.6
411129000679,97140,21-Suburb: Large,6-Not eligible for either TAS or SWP,583,57,15,23.09,422,1334,1.046,0.09777015437392796,0.025728987993138937,4,40.6,29.2,19.8,10.4,0.16803760282021152,0.12534273403838622,0.09753231492361927,29.9,17.2,3.3,16.6
411129000679,97140,21-Suburb: Large,6-Not eligible for either TAS or SWP,583,57,15,23.09,422,1334,1.046,0.09777015437392796,0.025728987993138937,5,50,28.3,12.3,9.4,0.16803760282021152,0.12534273403838622,0.09753231492361927,29.9,17.2,3.3,16.6
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,3,30.6,30.6,16.3,22.4,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,4,NA,NA,NA,NA,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,5,54.3,34.8,8.7,2.2,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,6,53.6,28.6,14.3,3.6,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,7,48,28,16,8,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192001791,97005,13-City: Small,6-Not eligible for either TAS or SWP,367,62,1,17.48,248,4805,1.051,0.16893732970027248,0.0027247956403269754,8,64.7,29.4,5.9,0,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410883000070,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,428,133,36,18.63,391,4762,0.972,0.3107476635514019,0.08411214953271028,3,13.6,25.4,35.6,25.4,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
410883000070,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,428,133,36,18.63,391,4762,0.972,0.3107476635514019,0.08411214953271028,4,28.8,19.2,26.9,25,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
410883000070,97222,21-Suburb: Large,5-Eligible for Title I SWP provides SWP program,428,133,36,18.63,391,4762,0.972,0.3107476635514019,0.08411214953271028,5,28.6,28.6,28.6,14.3,0.03173045469414459,0.25711481844946027,0.2093555773634282,15.9,26.8,6.5,10.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,3,13,24.1,33.3,29.6,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,4,35.7,21.4,19,23.8,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,5,31.6,33.3,8.8,26.3,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,6,11.7,38.3,31.7,18.3,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,7,17.5,40,12.5,30,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
411004000869,97206,11-City: Large,6-Not eligible for either TAS or SWP,490,177,24,17.88,270,826,0.999,0.36122448979591837,0.04897959183673469,8,21.2,27.3,12.1,39.4,0.042933395219308425,0.2425156648874449,0.2030633557669993,22.7,22.1,6.2,14.8
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,3,35.7,21.4,21.4,21.4,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,4,NA,NA,NA,NA,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,5,14.3,42.9,28.6,14.3,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,6,6.3,50,31.3,12.5,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,7,35.7,35.7,28.6,0,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410147000343,97812,43-Rural: Remote,2-Eligible for Title I TAS provides TAS program,163,64,12,13.04,214,323,0.88,0.39263803680981596,0.0736196319018405,8,15.4,38.5,30.8,15.4,0,0.24603174603174602,0.20634920634920634,13.7,36.6,5.4,2.6
410963001489,97535,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,81,39,2,19.06,249,3247,0.886,0.48148148148148145,0.024691358024691357,NA,NA,NA,NA,NA,0,0.2625,0.325,15.1,25.6,8.4,6.8
410630001096,97838,32-Town: Distant,6-Not eligible for either TAS or SWP,792,419,94,22.52,307,1039,0.912,0.5290404040404041,0.11868686868686869,6,23.9,38.8,20.8,16.5,0,0.20833333333333334,0.16666666666666666,8.8,28.4,10.6,7.3
410630001096,97838,32-Town: Distant,6-Not eligible for either TAS or SWP,792,419,94,22.52,307,1039,0.912,0.5290404040404041,0.11868686868686869,7,21.5,39.4,21.9,17.1,0,0.20833333333333334,0.16666666666666666,8.8,28.4,10.6,7.3
410630001096,97838,32-Town: Distant,6-Not eligible for either TAS or SWP,792,419,94,22.52,307,1039,0.912,0.5290404040404041,0.11868686868686869,8,19.4,41.7,19,19.8,0,0.20833333333333334,0.16666666666666666,8.8,28.4,10.6,7.3
410394004181,97236,11-City: Large,6-Not eligible for either TAS or SWP,164,53,12,18.22,176,3580,1,0.3231707317073171,0.07317073170731707,3,34.6,34.6,19.2,11.5,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410394004181,97236,11-City: Large,6-Not eligible for either TAS or SWP,164,53,12,18.22,176,3580,1,0.3231707317073171,0.07317073170731707,4,34.6,38.5,15.4,11.5,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410394004181,97236,11-City: Large,6-Not eligible for either TAS or SWP,164,53,12,18.22,176,3580,1,0.3231707317073171,0.07317073170731707,5,34.6,30.8,23.1,11.5,0.01699463327370304,0.3228980322003578,0.2731067382230173,11.5,32.2,11.9,5.7
410192000213,97005,13-City: Small,6-Not eligible for either TAS or SWP,699,121,38,20.64,249,1304,1.051,0.17310443490701002,0.05436337625178827,6,27.8,38.9,21.3,12,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192000213,97005,13-City: Small,6-Not eligible for either TAS or SWP,699,121,38,20.64,249,1304,1.051,0.17310443490701002,0.05436337625178827,7,26,39.4,26,8.7,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410192000213,97005,13-City: Small,6-Not eligible for either TAS or SWP,699,121,38,20.64,249,1304,1.051,0.17310443490701002,0.05436337625178827,8,29.8,20.2,29.8,20.2,0.04055258467023173,0.3088235294117647,0.23083778966131907,18.2,25.6,6.7,9.5
410474001737,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,432,255,35,21.23,315,4554,0.879,0.5902777777777778,0.08101851851851852,6,18.6,37.9,15.7,27.9,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
410474001737,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,432,255,35,21.23,315,4554,0.879,0.5902777777777778,0.08101851851851852,7,13.4,46.4,14.4,25.8,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
410474001737,97405,12-City: Mid-size,5-Eligible for Title I SWP provides SWP program,432,255,35,21.23,315,4554,0.879,0.5902777777777778,0.08101851851851852,8,25.2,41.1,16.8,16.8,0.11479910157224857,0.1761916645869728,0.19665585225854754,29.3,13.1,2.4,27.7
411317001786,97070,21-Suburb: Large,6-Not eligible for either TAS or SWP,98,38,12,8.91,420,4773,0.972,0.3877551020408163,0.12244897959183673,NA,NA,NA,NA,NA,0.13349613349613348,0.18518518518518517,0.13471713471713473,27.3,18.3,5.7,16.7
410284001461,97361,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,545,255,63,18.79,190,3464,0.826,0.46788990825688076,0.11559633027522936,3,12.3,21.9,35.6,30.1,0.033261802575107295,0.22639484978540772,0.2296137339055794,22,21,4.7,15.7
410284001461,97361,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,545,255,63,18.79,190,3464,0.826,0.46788990825688076,0.11559633027522936,4,17.5,18.6,21.6,42.3,0.033261802575107295,0.22639484978540772,0.2296137339055794,22,21,4.7,15.7
410284001461,97361,41-Rural: Fringe,5-Eligible for Title I SWP provides SWP program,545,255,63,18.79,190,3464,0.826,0.46788990825688076,0.11559633027522936,5,6.1,20.2,28.3,45.5,0.033261802575107295,0.22639484978540772,0.2296137339055794,22,21,4.7,15.7
410156000401,97520,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,1007,274,63,19.11,267,381,0.886,0.27209533267130087,0.06256206554121152,NA,NA,NA,NA,NA,0,0.2727272727272727,0.2909090909090909,28.1,12.1,2.3,28
410156000400,97520,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,565,171,37,18.49,220,380,0.886,0.30265486725663715,0.06548672566371681,6,25.6,39.8,23.3,11.4,0,0.2727272727272727,0.2909090909090909,28.1,12.1,2.3,28
410156000400,97520,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,565,171,37,18.49,220,380,0.886,0.30265486725663715,0.06548672566371681,7,26.7,47.3,17,9.1,0,0.2727272727272727,0.2909090909090909,28.1,12.1,2.3,28
410156000400,97520,22-Suburb: Mid-size,6-Not eligible for either TAS or SWP,565,171,37,18.49,220,380,0.886,0.30265486725663715,0.06548672566371681,8,30.2,41.9,16.3,11.6,0,0.2727272727272727,0.2909090909090909,28.1,12.1,2.3,28
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410159000448,97711,43-Rural: Remote,6-Not eligible for either TAS or SWP,6,NA,NA,6,225,427,0.88,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,5.9,20.6,13.2,9.3
410162000152,97103,33-Town: Remote,5-Eligible for Title I SWP provides SWP program,431,163,40,17.24,239,143,0.872,0.37819025522041766,0.09280742459396751,NA,NA,NA,NA,NA,0.040268456375838924,0.25033557046979865,0.22751677852348992,13.7,25.6,5.5,10.9
411004000870,97203,11-City: Large,6-Not eligible for either TAS or SWP,434,148,27,17.24,438,827,0.999,0.34101382488479265,0.06221198156682028,3,31,23.8,28.6,16.7,0.031151419558359622,0.2634069400630915,0.23146687697160884,20.7,22.6,7.5,15.2
